timestamp,model,gpu_index,gpu_name,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-16 18:59:29,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,27.0,96.24
2026-06-16 18:59:34,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.53
2026-06-16 18:59:34,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.2
2026-06-16 18:59:34,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.38
2026-06-16 18:59:34,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,28.0,93.15
2026-06-16 18:59:39,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.46
2026-06-16 18:59:39,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,21.64
2026-06-16 18:59:39,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.41
2026-06-16 18:59:39,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,26.0,95.96
2026-06-16 18:59:44,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.56
2026-06-16 18:59:44,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.16
2026-06-16 18:59:44,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.26
2026-06-16 18:59:44,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,26.0,93.46
2026-06-16 18:59:49,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.53
2026-06-16 18:59:49,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,23.38
2026-06-16 18:59:49,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.29
2026-06-16 18:59:49,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,26.0,95.82
2026-06-16 18:59:54,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.39
2026-06-16 18:59:54,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.69
2026-06-16 18:59:54,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.42
2026-06-16 18:59:54,gemma4:31b,3,NVIDIA GeForce RTX 4090,11.0,12.0,23759.0,24564.0,26.0,96.04
2026-06-16 18:59:59,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.14
2026-06-16 18:59:59,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.64
2026-06-16 18:59:59,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.06
2026-06-16 18:59:59,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,27.0,92.46
